fname,paras,para_windows,para_windows_proc,annotations,annot_count
116950326-December-2012-Rental-Agreement  ,This is a legally binding agreement. It is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or Principal Tenant (Landlords) and Tenant when they share the same home. The term “Landlord” refers to either homeowner or Principal Tenant.,ROOM RENTAL AGREEMENT This is a legally binding agreement. It is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or Principal Tenant (Landlords) and Tenant when they share the same home. The term “Landlord” refers to either homeowner or Principal Tenant.,room rental agreement this is a legally binding agreement. it is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or principal tenant (landlords) and tenant when they share the same home. the term “landlord” refers to either homeowner or principal tenant.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"Landlord shall provide a copy of this executed (signed) document to the Tenant, as required by law.","ROOM RENTAL AGREEMENT This is a legally binding agreement. It is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or Principal Tenant (Landlords) and Tenant when they share the same home. The term “Landlord” refers to either homeowner or Principal Tenant. Landlord shall provide a copy of this executed (signed) document to the Tenant, as required by law.","room rental agreement this is a legally binding agreement. it is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or principal tenant (landlords) and tenant when they share the same home. the term “landlord” refers to either homeowner or principal tenant. landlord shall provide a copy of this executed (signed) document to the tenant, as required by law.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Terms,"This is a legally binding agreement. It is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or Principal Tenant (Landlords) and Tenant when they share the same home. The term “Landlord” refers to either homeowner or Principal Tenant. Landlord shall provide a copy of this executed (signed) document to the Tenant, as required by law. Terms","this is a legally binding agreement. it is intended to promote household harmony by clarifying die expectations and responsibilities of the homeowner or principal tenant (landlords) and tenant when they share the same home. the term “landlord” refers to either homeowner or principal tenant. landlord shall provide a copy of this executed (signed) document to the tenant, as required by law. terms","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Length of Agreement: Month-to-Month,"Landlord shall provide a copy of this executed (signed) document to the Tenant, as required by law. Terms Length of Agreement: Month-to-Month","landlord shall provide a copy of this executed (signed) document to the tenant, as required by law. terms length of agreement: month-to-month","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"Either party may cancel or change terms of this agreement upon thirty (30) days WRITTEN notice. The notice period may be lengthened or shortened by WRITTEN agreement, but no less than 7 days.","Terms Length of Agreement: Month-to-Month Either party may cancel or change terms of this agreement upon thirty (30) days WRITTEN notice. The notice period may be lengthened or shortened by WRITTEN agreement, but no less than 7 days.","terms length of agreement: month-to-month either party may cancel or change terms of this agreement upon thirty (30) days written notice. the notice period may be lengthened or shortened by written agreement, but no less than 7 days.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Rent,"Length of Agreement: Month-to-Month Either party may cancel or change terms of this agreement upon thirty (30) days WRITTEN notice. The notice period may be lengthened or shortened by WRITTEN agreement, but no less than 7 days. Rent","length of agreement: month-to-month either party may cancel or change terms of this agreement upon thirty (30) days written notice. the notice period may be lengthened or shortened by written agreement, but no less than 7 days. rent","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"y k0_0	_, is payable monthly on the	Lh.	day of the month, to","Either party may cancel or change terms of this agreement upon thirty (30) days WRITTEN notice. The notice period may be lengthened or shortened by WRITTEN agreement, but no less than 7 days. Rent y k0_0	_, is payable monthly on the	Lh.	day of the month, to","either party may cancel or change terms of this agreement upon thirty (30) days written notice. the notice period may be lengthened or shortened by written agreement, but no less than 7 days. rent y k0_0	_, is payable monthly on the	lh.	day of the month, to","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"Rent jS does / CJdoes not include utilities. If it does not, utility bills will be apportioned as follows:","Rent y k0_0	_, is payable monthly on the	Lh.	day of the month, to Rent jS does / CJdoes not include utilities. If it does not, utility bills will be apportioned as follows:","rent y k0_0	_, is payable monthly on the	lh.	day of the month, to rent js does / cjdoes not include utilities. if it does not, utility bills will be apportioned as follows:","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Gas/Electricity: Tenant pays	0 o of monthly bill.,"y k0_0	_, is payable monthly on the	Lh.	day of the month, to Rent jS does / CJdoes not include utilities. If it does not, utility bills will be apportioned as follows: Gas/Electricity: Tenant pays	0 o of monthly bill.","y k0_0	_, is payable monthly on the	lh.	day of the month, to rent js does / cjdoes not include utilities. if it does not, utility bills will be apportioned as follows: gas/electricity: tenant pays	0 o of monthly bill.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,D Water/Garbage: Tenant pays	° o of monthly bill.,"Rent jS does / CJdoes not include utilities. If it does not, utility bills will be apportioned as follows: Gas/Electricity: Tenant pays	0 o of monthly bill. D Water/Garbage: Tenant pays	° o of monthly bill.","rent js does / cjdoes not include utilities. if it does not, utility bills will be apportioned as follows: gas/electricity: tenant pays	0 o of monthly bill. d water/garbage: tenant pays	° o of monthly bill.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Phone: Tenant pays	0 o of monthly bill plus personal long distance calls.,Gas/Electricity: Tenant pays	0 o of monthly bill. D Water/Garbage: Tenant pays	° o of monthly bill. Phone: Tenant pays	0 o of monthly bill plus personal long distance calls.,gas/electricity: tenant pays	0 o of monthly bill. d water/garbage: tenant pays	° o of monthly bill. phone: tenant pays	0 o of monthly bill plus personal long distance calls.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,D Other:		Tenant pays„	0 o of monthly bill.,D Water/Garbage: Tenant pays	° o of monthly bill. Phone: Tenant pays	0 o of monthly bill plus personal long distance calls. D Other:		Tenant pays„	0 o of monthly bill.,d water/garbage: tenant pays	° o of monthly bill. phone: tenant pays	0 o of monthly bill plus personal long distance calls. d other:		tenant pays„	0 o of monthly bill.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Conflict Resolution,Phone: Tenant pays	0 o of monthly bill plus personal long distance calls. D Other:		Tenant pays„	0 o of monthly bill. Conflict Resolution,phone: tenant pays	0 o of monthly bill plus personal long distance calls. d other:		tenant pays„	0 o of monthly bill. conflict resolution,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"Each housemate will strive to develop mutual cooperation with all other housemates. Should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. If disputes continue thereafter, the housemates agree to the following methods of conflict resolution:","D Other:		Tenant pays„	0 o of monthly bill. Conflict Resolution Each housemate will strive to develop mutual cooperation with all other housemates. Should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. If disputes continue thereafter, the housemates agree to the following methods of conflict resolution:","d other:		tenant pays„	0 o of monthly bill. conflict resolution each housemate will strive to develop mutual cooperation with all other housemates. should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. if disputes continue thereafter, the housemates agree to the following methods of conflict resolution:","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,D Decision by household consensus D Mediation by impartial third party □ Decision by household majority vote,"Conflict Resolution Each housemate will strive to develop mutual cooperation with all other housemates. Should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. If disputes continue thereafter, the housemates agree to the following methods of conflict resolution: D Decision by household consensus D Mediation by impartial third party □ Decision by household majority vote","conflict resolution each housemate will strive to develop mutual cooperation with all other housemates. should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. if disputes continue thereafter, the housemates agree to the following methods of conflict resolution: d decision by household consensus d mediation by impartial third party □ decision by household majority vote","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,Privacy,"Each housemate will strive to develop mutual cooperation with all other housemates. Should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. If disputes continue thereafter, the housemates agree to the following methods of conflict resolution: D Decision by household consensus D Mediation by impartial third party □ Decision by household majority vote Privacy","each housemate will strive to develop mutual cooperation with all other housemates. should disagreements arise, each shall try to resolve the dispute in good faith using clear communication. if disputes continue thereafter, the housemates agree to the following methods of conflict resolution: d decision by household consensus d mediation by impartial third party □ decision by household majority vote privacy","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
116950326-December-2012-Rental-Agreement  ,"As required by law, die landlord may enter the tenant's room only for the following reasons: (a) in case of emergency; (b) to make necessary or agreed-upon repairs, decorations, or improvements, supply necessary or agreed-upon services, or exhibit the dwelling unit to prospective or actual purchasers, mortgagees, tenants, workers, or contractors; (c) when the tenant has abandoned or surrendered the premises; or (d) pursuant to court order. The landlord must give the tenant b&gfs notice of intent to enter and may enter only during normal business hours, excepting by necessity, cases (a) and (c) above.","D Decision by household consensus D Mediation by impartial third party □ Decision by household majority vote Privacy As required by law, die landlord may enter the tenant's room only for the following reasons: (a) in case of emergency; (b) to make necessary or agreed-upon repairs, decorations, or improvements, supply necessary or agreed-upon services, or exhibit the dwelling unit to prospective or actual purchasers, mortgagees, tenants, workers, or contractors; (c) when the tenant has abandoned or surrendered the premises; or (d) pursuant to court order. The landlord must give the tenant b&gfs notice of intent to enter and may enter only during normal business hours, excepting by necessity, cases (a) and (c) above.","d decision by household consensus d mediation by impartial third party □ decision by household majority vote privacy as required by law, die landlord may enter the tenant's room only for the following reasons: (a) in case of emergency; (b) to make necessary or agreed-upon repairs, decorations, or improvements, supply necessary or agreed-upon services, or exhibit the dwelling unit to prospective or actual purchasers, mortgagees, tenants, workers, or contractors; (c) when the tenant has abandoned or surrendered the premises; or (d) pursuant to court order. the landlord must give the tenant b&gfs notice of intent to enter and may enter only during normal business hours, excepting by necessity, cases (a) and (c) above.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
